Candidate_ID,Requisition_ID,Application_Date,Department,Job_Role,Location,Recruitment_Source,Recruiter,Gender,Age,Experience_Years,Education_Level,Expected_Salary_GBP,Screening_Result,Interview_1_Date,Interview_1_Score,Assessment_Score,Interview_2_Date,Interview_2_Score,Offer_Status,Offer_Date,Offered_Salary_GBP,Candidate_Status,Joining_Date,Days_to_Hire,Hiring_Cost_GBP,Offer_Decline_Reason,Probation_Status,Application_Month,Application_Quarter,Salary_Gap_GBP,Is_Hired,Is_Offer_Extended,Is_Offer_Declined,Reached_Interview1,Reached_Interview2,Passed_Screening
CAN02080,REQ-SAL-2512-051,2025-12-12,Sales,Account Manager,London,Recruitment Agency,Daniel Evans,Male,32,3.2,A-Level / Equivalent,49500,Passed,2025-12-18,76.0,56.0,2025-12-22,42.0,Declined,2025-12-24,47500.0,Offer Declined,,,1332.42,Notice period,,2025-12,2025Q4,-2000.0,0,1,1,1,1,1
CAN02081,REQ-TEC-2602-050,2026-02-07,Technology,IT Support Engineer,Bristol,Employee Referral,Oliver Bennett,Male,24,5.0,Bachelor's,35500,Passed,2026-02-15,49.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,405.03,,,2026-02,2026Q1,,0,0,0,1,0,1
CAN02082,REQ-TEC-2605-004,2026-05-06,Technology,IT Support Engineer,Liverpool,LinkedIn,Amelia Carter,Female,32,4.7,Master's,39000,Passed,2026-05-09,64.0,73.0,2026-05-16,56.0,Accepted,2026-05-21,37500.0,Hired,2026-06-10,35.0,723.57,,In Progress,2026-05,2026Q2,-1500.0,1,1,0,1,1,1
CAN02083,REQ-CUS-2505-074,2025-05-06,Customer Service,Customer Experience Executive,Edinburgh,University/Campus,Sophie Hughes,Male,26,7.0,Bachelor's,34500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,337.72,,,2025-05,2025Q2,,0,0,0,0,0,0
CAN02084,REQ-CUS-2502-068,2025-02-27,Customer Service,Customer Service Advisor,Glasgow,LinkedIn,Amelia Carter,Female,33,1.6,Master's,28000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,239.41,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN02085,REQ-CUS-2510-022,2025-10-18,Customer Service,Customer Service Advisor,London,LinkedIn,Daniel Evans,Female,37,5.8,Master's,32000,Passed,2025-10-23,64.0,54.0,,,Not Reached,,,Rejected - Interview/Assessment,,,333.68,,,2025-10,2025Q4,,0,0,0,1,0,1
CAN02086,REQ-TEC-2603-024,2026-03-15,Technology,Software Engineer,Manchester,Employee Referral,Oliver Bennett,Male,35,3.5,A-Level / Equivalent,56500,Passed,2026-03-22,76.0,85.0,2026-03-29,45.0,Accepted,2026-04-03,60500.0,Hired,2026-05-22,68.0,951.9,,Passed,2026-03,2026Q1,4000.0,1,1,0,1,1,1
CAN02087,REQ-FIN-2605-028,2026-05-27,Finance,Payroll Officer,Birmingham,Company Careers Page,Jack Wilson,Female,44,2.0,Master's,37500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,98.75,,,2026-05,2026Q2,,0,0,0,0,0,0
CAN02088,REQ-SAL-2605-070,2026-05-05,Sales,Business Development Executive,London,Job Fair,Grace Patel,Male,20,1.0,Diploma,39000,Passed,2026-05-13,79.0,83.0,2026-05-23,65.0,Declined,2026-05-28,39500.0,Offer Declined,,,862.62,Accepted another offer,,2026-05,2026Q2,500.0,0,1,1,1,1,1
CAN02089,REQ-TEC-2509-061,2025-09-28,Technology,Cyber Security Analyst,Liverpool,University/Campus,Amelia Carter,Male,31,1.4,Master's,51000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,227.23,,,2025-09,2025Q3,,0,0,0,0,0,0
CAN02090,REQ-OPE-2504-024,2025-04-05,Operations,Quality Coordinator,Birmingham,University/Campus,Sophie Hughes,Female,36,0.4,Diploma,35000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,284.15,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN02091,REQ-HR-2507-031,2025-07-16,HR,Recruitment Coordinator,Leeds,LinkedIn,Daniel Evans,Male,30,1.8,Diploma,31500,Passed,2025-07-24,63.0,70.0,2025-07-28,44.0,Accepted,2025-08-03,33500.0,Hired,2025-08-26,41.0,940.66,,Passed,2025-07,2025Q3,2000.0,1,1,0,1,1,1
CAN02092,REQ-MAR-2607-051,2026-07-03,Marketing,Digital Marketing Specialist,Manchester,University/Campus,Amelia Carter,Female,30,0.9,Master's,40500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,269.14,,,2026-07,2026Q3,,0,0,0,0,0,0
CAN02093,REQ-TEC-2607-069,2026-07-17,Technology,Data Analyst,Liverpool,Indeed,Daniel Evans,Prefer not to say,21,2.0,Diploma,50000,Passed,2026-07-25,93.0,67.0,2026-07-29,82.0,Accepted,2026-08-01,43000.0,Hired,2026-09-12,57.0,668.74,,In Progress,2026-07,2026Q3,-7000.0,1,1,0,1,1,1
CAN02094,REQ-HR-2504-024,2025-04-06,HR,HR Advisor,London,Indeed,Oliver Bennett,Female,20,1.0,Bachelor's,41500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,144.51,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN02095,REQ-TEC-2605-003,2026-05-02,Technology,Cyber Security Analyst,London,LinkedIn,Amelia Carter,Male,26,7.0,Master's,67500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,210.8,,,2026-05,2026Q2,,0,0,0,0,0,0
CAN02096,REQ-HR-2512-001,2025-12-14,HR,Recruitment Coordinator,London,University/Campus,Sophie Hughes,Female,28,6.0,Bachelor's,36500,Passed,2025-12-19,62.0,79.0,,,Not Reached,,,Rejected - Interview/Assessment,,,474.1,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN02097,REQ-HR-2602-059,2026-02-16,HR,L&D Coordinator,Manchester,Indeed,Jack Wilson,Female,35,2.1,Master's,35000,Passed,2026-02-24,61.0,83.0,2026-03-06,86.0,Declined,2026-03-12,35500.0,Offer Declined,,,468.81,Compensation,,2026-02,2026Q1,500.0,0,1,1,1,1,1
CAN02098,REQ-MAR-2509-063,2025-09-25,Marketing,Marketing Executive,London,Employee Referral,Oliver Bennett,Male,42,1.8,Master's,36500,Passed,2025-10-02,69.0,92.0,2025-10-10,81.0,Not Reached,,,Rejected - Final Interview,,,557.22,,,2025-09,2025Q3,,0,0,0,1,1,1
CAN02099,REQ-OPE-2503-079,2025-03-15,Operations,Operations Executive,Birmingham,Indeed,Jack Wilson,Male,26,1.1,Master's,31000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,220.93,,,2025-03,2025Q1,,0,0,0,0,0,0
CAN02100,REQ-SAL-2512-065,2025-12-29,Sales,Sales Executive,Manchester,Indeed,Sophie Hughes,Male,27,8.0,Diploma,44500,Passed,2026-01-06,59.0,64.0,,,Not Reached,,,Rejected - Interview/Assessment,,,351.71,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN02101,REQ-MAR-2607-051,2026-07-18,Marketing,Marketing Analyst,Liverpool,Company Careers Page,Jack Wilson,Female,21,2.0,Master's,41500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,98.72,,,2026-07,2026Q3,,0,0,0,0,0,0
CAN02102,REQ-TEC-2510-014,2025-10-30,Technology,Cyber Security Analyst,London,Job Fair,Oliver Bennett,Male,27,1.6,Professional Qualification,56500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,309.14,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN02103,REQ-OPE-2501-076,2025-01-23,Operations,Quality Coordinator,London,LinkedIn,Jack Wilson,Male,40,6.5,Bachelor's,40500,Passed,2025-01-26,76.0,52.0,,,Not Reached,,,Rejected - Interview/Assessment,,,252.6,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN02104,REQ-HR-2603-007,2026-03-01,HR,Recruitment Coordinator,Liverpool,Job Fair,Jack Wilson,Male,41,9.4,Master's,43000,Passed,2026-03-08,51.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,549.76,,,2026-03,2026Q1,,0,0,0,1,0,1
CAN02105,REQ-FIN-2505-061,2025-05-06,Finance,Finance Analyst,Manchester,Employee Referral,Grace Patel,Female,41,3.7,Professional Qualification,44000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,365.73,,,2025-05,2025Q2,,0,0,0,0,0,0
CAN02106,REQ-CUS-2604-041,2026-04-11,Customer Service,Customer Experience Executive,Edinburgh,Employee Referral,Jack Wilson,Male,39,5.3,Bachelor's,33500,Passed,2026-04-15,73.0,70.0,2026-04-22,84.0,Declined,2026-04-23,32000.0,Offer Declined,,,654.73,Role expectations,,2026-04,2026Q2,-1500.0,0,1,1,1,1,1
CAN02107,REQ-TEC-2602-003,2026-02-12,Technology,Product Analyst,Leeds,Company Careers Page,Oliver Bennett,Female,24,5.0,Bachelor's,49500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,188.07,,,2026-02,2026Q1,,0,0,0,0,0,0
CAN02108,REQ-CUS-2601-031,2026-01-25,Customer Service,Customer Experience Executive,London,University/Campus,Daniel Evans,Male,22,3.0,Diploma,35000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,255.68,,,2026-01,2026Q1,,0,0,0,0,0,0
CAN02109,REQ-TEC-2508-070,2025-08-20,Technology,Data Analyst,Birmingham,Indeed,Jack Wilson,Female,30,1.5,Bachelor's,46500,Passed,2025-08-27,92.0,79.0,2025-08-29,74.0,Declined,2025-09-02,46000.0,Offer Declined,,,604.0,Compensation,,2025-08,2025Q3,-500.0,0,1,1,1,1,1
CAN02110,REQ-TEC-2503-042,2025-03-05,Technology,IT Support Engineer,Birmingham,Company Careers Page,Daniel Evans,Male,40,2.2,Bachelor's,37000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,71.93,,,2025-03,2025Q1,,0,0,0,0,0,0
CAN02111,REQ-SAL-2510-080,2025-10-29,Sales,Account Manager,London,Company Careers Page,Grace Patel,Male,21,2.0,Bachelor's,51000,Passed,2025-11-09,35.0,62.0,,,Not Reached,,,Rejected - Interview/Assessment,,,254.01,,,2025-10,2025Q4,,0,0,0,1,0,1
CAN02112,REQ-SAL-2605-079,2026-05-07,Sales,Account Manager,Birmingham,LinkedIn,Oliver Bennett,Male,37,9.2,Bachelor's,56500,Passed,2026-05-14,78.0,67.0,2026-05-19,65.0,Not Reached,,,Rejected - Final Interview,,,498.24,,,2026-05,2026Q2,,0,0,0,1,1,1
CAN02113,REQ-FIN-2506-084,2025-06-06,Finance,Finance Analyst,Manchester,Company Careers Page,Amelia Carter,Male,30,0.5,Master's,40000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,161.71,,,2025-06,2025Q2,,0,0,0,0,0,0
CAN02114,REQ-FIN-2603-055,2026-03-14,Finance,Management Accountant,London,University/Campus,Grace Patel,Female,30,4.0,Bachelor's,62500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,208.94,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN02115,REQ-SAL-2507-043,2025-07-20,Sales,Business Development Executive,Birmingham,University/Campus,Grace Patel,Male,45,4.8,Bachelor's,41500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,316.27,,,2025-07,2025Q3,,0,0,0,0,0,0
CAN02116,REQ-HR-2604-058,2026-04-18,HR,L&D Coordinator,London,LinkedIn,Sophie Hughes,Male,28,5.1,Master's,43500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,170.49,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02117,REQ-TEC-2606-070,2026-06-02,Technology,Cyber Security Analyst,Glasgow,Job Fair,Jack Wilson,Male,20,1.0,Bachelor's,53500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,321.91,,,2026-06,2026Q2,,0,0,0,0,0,0
CAN02118,REQ-OPE-2607-011,2026-07-19,Operations,Operations Executive,London,Company Careers Page,Jack Wilson,Male,47,0.6,Master's,35500,Passed,2026-07-31,68.0,75.0,2026-08-03,60.0,Accepted,2026-08-08,40500.0,Hired,2026-09-26,69.0,745.17,,In Progress,2026-07,2026Q3,5000.0,1,1,0,1,1,1
CAN02119,REQ-OPE-2502-046,2025-02-13,Operations,Operations Analyst,Bristol,Employee Referral,Oliver Bennett,Non-binary,27,4.7,A-Level / Equivalent,45000,Passed,2025-02-22,51.0,57.0,,,Not Reached,,,Rejected - Interview/Assessment,,,561.56,,,2025-02,2025Q1,,0,0,0,1,0,1
CAN02120,REQ-CUS-2601-049,2026-01-03,Customer Service,Customer Experience Executive,Birmingham,Employee Referral,Jack Wilson,Female,28,5.4,Bachelor's,32500,Passed,2026-01-12,68.0,77.0,2026-01-16,87.0,Declined,2026-01-20,31000.0,Offer Declined,,,736.48,Compensation,,2026-01,2026Q1,-1500.0,0,1,1,1,1,1
CAN02121,REQ-MAR-2605-052,2026-05-01,Marketing,Marketing Analyst,Glasgow,Company Careers Page,Oliver Bennett,Female,25,5.6,Master's,43500,Passed,2026-05-06,69.0,77.0,2026-05-14,55.0,Declined,2026-05-17,39000.0,Offer Declined,,,307.5,Role expectations,,2026-05,2026Q2,-4500.0,0,1,1,1,1,1
CAN02122,REQ-HR-2505-012,2025-05-03,HR,L&D Coordinator,London,LinkedIn,Sophie Hughes,Female,43,4.4,Diploma,42000,Passed,2025-05-09,70.0,67.0,2025-05-11,72.0,Not Reached,,,Rejected - Final Interview,,,560.45,,,2025-05,2025Q2,,0,0,0,1,1,1
CAN02123,REQ-OPE-2604-045,2026-04-14,Operations,Operations Analyst,Manchester,Indeed,Oliver Bennett,Male,36,2.4,Bachelor's,38000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,218.66,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02124,REQ-FIN-2601-028,2026-01-17,Finance,Management Accountant,London,Indeed,Jack Wilson,Male,35,1.4,Master's,61000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,231.83,,,2026-01,2026Q1,,0,0,0,0,0,0
CAN02125,REQ-OPE-2603-008,2026-03-30,Operations,Operations Analyst,Leeds,Company Careers Page,Jack Wilson,Male,33,3.7,Bachelor's,39500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,150.75,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN02126,REQ-TEC-2506-051,2025-06-04,Technology,Software Engineer,Bristol,Employee Referral,Daniel Evans,Male,31,3.4,Bachelor's,58000,Passed,2025-06-14,59.0,60.0,,,Not Reached,,,Rejected - Interview/Assessment,,,578.59,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN02127,REQ-TEC-2505-021,2025-05-02,Technology,Data Analyst,London,Employee Referral,Daniel Evans,Female,27,5.2,Bachelor's,52000,Passed,2025-05-11,56.0,71.0,,,Not Reached,,,Rejected - Interview/Assessment,,,571.22,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN02128,REQ-TEC-2604-050,2026-04-30,Technology,Product Analyst,Leeds,University/Campus,Jack Wilson,Male,27,5.5,Bachelor's,52000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,305.83,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02129,REQ-MAR-2604-057,2026-04-06,Marketing,Marketing Analyst,London,Employee Referral,Daniel Evans,Female,27,5.9,Bachelor's,48000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,311.93,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02130,REQ-TEC-2509-012,2025-09-28,Technology,Product Analyst,London,Recruitment Agency,Daniel Evans,Female,43,3.0,Bachelor's,51500,Passed,2025-10-10,91.0,74.0,2025-10-15,64.0,Declined,2025-10-17,50000.0,Offer Declined,,,1403.13,Accepted another offer,,2025-09,2025Q3,-1500.0,0,1,1,1,1,1
CAN02131,REQ-TEC-2509-040,2025-09-09,Technology,Cyber Security Analyst,London,Company Careers Page,Daniel Evans,Female,31,3.3,Bachelor's,61000,Passed,2025-09-17,69.0,98.0,2025-09-22,80.0,Accepted,2025-09-28,57000.0,Hired,2025-10-24,45.0,779.83,,Passed,2025-09,2025Q3,-4000.0,1,1,0,1,1,1
CAN02132,REQ-MAR-2604-009,2026-04-23,Marketing,Digital Marketing Specialist,London,Job Fair,Oliver Bennett,Female,31,1.0,Bachelor's,44500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,326.6,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02133,REQ-SAL-2604-050,2026-04-07,Sales,Account Manager,Birmingham,Recruitment Agency,Amelia Carter,Male,30,5.9,Bachelor's,53500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,1070.41,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN02134,REQ-SAL-2507-038,2025-07-19,Sales,Business Development Executive,Edinburgh,University/Campus,Amelia Carter,Male,31,0.4,A-Level / Equivalent,40500,Passed,2025-07-22,72.0,44.0,,,Not Reached,,,Rejected - Interview/Assessment,,,444.79,,,2025-07,2025Q3,,0,0,0,1,0,1
CAN02135,REQ-TEC-2601-025,2026-01-08,Technology,Data Analyst,Birmingham,LinkedIn,Amelia Carter,Female,20,1.0,A-Level / Equivalent,43500,Passed,2026-01-16,91.0,77.0,2026-01-18,63.0,Accepted,2026-01-22,44000.0,Hired,2026-02-07,30.0,995.93,,Not Passed,2026-01,2026Q1,500.0,1,1,0,1,1,1
CAN02136,REQ-SAL-2508-024,2025-08-15,Sales,Sales Executive,London,Job Fair,Grace Patel,Male,39,4.2,A-Level / Equivalent,38500,Passed,2025-08-25,81.0,65.0,2025-08-28,72.0,Accepted,2025-09-03,39500.0,Hired,2025-10-09,55.0,930.8,,Passed,2025-08,2025Q3,1000.0,1,1,0,1,1,1
CAN02137,REQ-CUS-2503-040,2025-03-02,Customer Service,Customer Service Advisor,Glasgow,Company Careers Page,Amelia Carter,Female,36,4.8,Bachelor's,30500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,92.39,,,2025-03,2025Q1,,0,0,0,0,0,0
CAN02138,REQ-CUS-2503-016,2025-03-19,Customer Service,Customer Service Advisor,London,Employee Referral,Jack Wilson,Female,23,4.0,Diploma,28500,Passed,2025-03-28,49.0,71.0,,,Not Reached,,,Rejected - Interview/Assessment,,,598.36,,,2025-03,2025Q1,,0,0,0,1,0,1
CAN02139,REQ-SAL-2506-083,2025-06-29,Sales,Business Development Executive,Liverpool,Company Careers Page,Daniel Evans,Prefer not to say,34,4.5,Bachelor's,40500,Passed,2025-07-03,59.0,52.0,,,Not Reached,,,Rejected - Interview/Assessment,,,299.8,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN02140,REQ-OPE-2510-031,2025-10-21,Operations,Operations Analyst,London,LinkedIn,Amelia Carter,Male,26,4.5,Master's,42500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,198.89,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN02141,REQ-SAL-2504-006,2025-04-28,Sales,Business Development Executive,Leeds,Recruitment Agency,Daniel Evans,Female,20,1.0,Bachelor's,38000,Passed,2025-05-01,70.0,63.0,2025-05-04,61.0,Accepted,2025-05-07,41000.0,Hired,2025-07-01,64.0,1402.86,,Not Passed,2025-04,2025Q2,3000.0,1,1,0,1,1,1
CAN02142,REQ-SAL-2601-042,2026-01-16,Sales,Account Manager,Liverpool,LinkedIn,Sophie Hughes,Female,20,1.0,Diploma,46500,Passed,2026-01-21,57.0,88.0,2026-01-29,74.0,Accepted,2026-01-31,46000.0,Hired,2026-03-14,57.0,730.27,,Passed,2026-01,2026Q1,-500.0,1,1,0,1,1,1
CAN02143,REQ-TEC-2602-027,2026-02-05,Technology,Data Analyst,Birmingham,Company Careers Page,Amelia Carter,Female,30,2.6,A-Level / Equivalent,45500,Passed,2026-02-17,74.0,55.0,,,Not Reached,,,Rejected - Interview/Assessment,,,302.55,,,2026-02,2026Q1,,0,0,0,1,0,1
CAN02144,REQ-MAR-2504-018,2025-04-30,Marketing,Marketing Executive,Leeds,University/Campus,Oliver Bennett,Female,30,1.6,Diploma,36500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,276.07,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN02145,REQ-OPE-2604-009,2026-04-12,Operations,Operations Executive,Manchester,Employee Referral,Amelia Carter,Female,27,5.9,Professional Qualification,39500,Passed,2026-04-20,83.0,68.0,2026-04-26,68.0,Accepted,2026-05-01,36000.0,Hired,2026-05-22,40.0,993.32,,Not Passed,2026-04,2026Q2,-3500.0,1,1,0,1,1,1
CAN02146,REQ-OPE-2604-023,2026-04-27,Operations,Quality Coordinator,London,Company Careers Page,Daniel Evans,Male,28,9.0,Master's,47500,Passed,2026-05-07,64.0,62.0,,,Not Reached,,,Rejected - Interview/Assessment,,,352.09,,,2026-04,2026Q2,,0,0,0,1,0,1
CAN02147,REQ-OPE-2504-028,2025-04-13,Operations,Quality Coordinator,London,Indeed,Daniel Evans,Male,25,6.0,Bachelor's,40500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,164.77,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN02148,REQ-SAL-2511-029,2025-11-12,Sales,Sales Executive,London,Company Careers Page,Daniel Evans,Male,28,5.3,Master's,42000,Passed,2025-11-19,52.0,77.0,,,Not Reached,,,Rejected - Interview/Assessment,,,397.49,,,2025-11,2025Q4,,0,0,0,1,0,1
CAN02149,REQ-OPE-2603-074,2026-03-05,Operations,Operations Analyst,Manchester,Indeed,Daniel Evans,Female,28,5.4,Diploma,47500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,194.07,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN02150,REQ-TEC-2501-036,2025-01-31,Technology,Product Analyst,Leeds,Employee Referral,Daniel Evans,Female,20,1.0,Bachelor's,49000,Passed,2025-02-09,69.0,83.0,2025-02-17,63.0,Not Reached,,,Rejected - Final Interview,,,475.59,,,2025-01,2025Q1,,0,0,0,1,1,1
CAN02151,REQ-TEC-2601-014,2026-01-06,Technology,Software Engineer,Birmingham,Employee Referral,Jack Wilson,Female,36,2.5,A-Level / Equivalent,54500,Passed,2026-01-11,79.0,83.0,2026-01-15,64.0,Accepted,2026-01-19,59000.0,Hired,2026-02-19,44.0,1120.82,,Not Passed,2026-01,2026Q1,4500.0,1,1,0,1,1,1
CAN02152,REQ-HR-2605-004,2026-05-02,HR,Recruitment Coordinator,Glasgow,Company Careers Page,Daniel Evans,Female,31,3.1,Master's,32500,Passed,2026-05-12,75.0,75.0,2026-05-19,72.0,Accepted,2026-05-25,36500.0,Hired,2026-07-14,73.0,911.34,,In Progress,2026-05,2026Q2,4000.0,1,1,0,1,1,1
CAN02153,REQ-TEC-2607-058,2026-07-20,Technology,Data Analyst,Bristol,Recruitment Agency,Daniel Evans,Female,27,8.0,Diploma,59000,Passed,2026-07-23,52.0,74.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1280.22,,,2026-07,2026Q3,,0,0,0,1,0,1
CAN02154,REQ-TEC-2511-053,2025-11-09,Technology,Cyber Security Analyst,Glasgow,LinkedIn,Sophie Hughes,Female,39,5.1,Bachelor's,61000,Passed,2025-11-18,72.0,82.0,2025-11-23,76.0,Accepted,2025-11-25,59500.0,Hired,2025-12-20,41.0,798.32,,Passed,2025-11,2025Q4,-1500.0,1,1,0,1,1,1
CAN02155,REQ-CUS-2601-024,2026-01-11,Customer Service,Customer Service Advisor,Manchester,LinkedIn,Daniel Evans,Male,26,2.8,Professional Qualification,26000,Passed,2026-01-22,69.0,74.0,2026-01-25,68.0,Not Reached,,,Rejected - Final Interview,,,380.95,,,2026-01,2026Q1,,0,0,0,1,1,1
CAN02156,REQ-SAL-2502-045,2025-02-10,Sales,Business Development Executive,Edinburgh,LinkedIn,Jack Wilson,Female,42,2.0,Bachelor's,38000,Passed,2025-02-14,76.0,87.0,2025-02-20,76.0,Not Reached,,,Rejected - Final Interview,,,540.64,,,2025-02,2025Q1,,0,0,0,1,1,1
CAN02157,REQ-MAR-2506-072,2025-06-15,Marketing,Digital Marketing Specialist,London,LinkedIn,Daniel Evans,Male,45,2.5,Bachelor's,40500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,211.11,,,2025-06,2025Q2,,0,0,0,0,0,0
CAN02158,REQ-SAL-2512-062,2025-12-29,Sales,Sales Executive,London,Company Careers Page,Sophie Hughes,Female,35,4.4,Bachelor's,40000,Passed,2026-01-10,51.0,77.0,,,Not Reached,,,Rejected - Interview/Assessment,,,260.93,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN02159,REQ-TEC-2509-067,2025-09-26,Technology,IT Support Engineer,Edinburgh,LinkedIn,Grace Patel,Male,30,2.3,Bachelor's,33500,Passed,2025-10-01,76.0,71.0,2025-10-05,67.0,Accepted,2025-10-08,38000.0,Hired,2025-12-03,68.0,874.45,,Passed,2025-09,2025Q3,4500.0,1,1,0,1,1,1
CAN02160,REQ-OPE-2501-023,2025-01-25,Operations,Operations Analyst,Birmingham,Indeed,Sophie Hughes,Female,30,6.9,Bachelor's,46000,Passed,2025-02-06,69.0,74.0,2025-02-11,83.0,Accepted,2025-02-14,42000.0,Hired,2025-03-28,62.0,977.02,,Not Passed,2025-01,2025Q1,-4000.0,1,1,0,1,1,1
CAN02161,REQ-OPE-2510-053,2025-10-23,Operations,Quality Coordinator,Glasgow,University/Campus,Grace Patel,Male,36,1.8,Bachelor's,35500,Passed,2025-10-31,88.0,89.0,2025-11-10,75.0,Accepted,2025-11-11,36500.0,Hired,2025-11-30,38.0,665.56,,Passed,2025-10,2025Q4,1000.0,1,1,0,1,1,1
CAN02162,REQ-TEC-2604-057,2026-04-03,Technology,Software Engineer,Birmingham,Recruitment Agency,Grace Patel,Female,28,7.2,A-Level / Equivalent,63000,Passed,2026-04-15,57.0,70.0,2026-04-24,83.0,Declined,2026-04-26,60000.0,Offer Declined,,,1484.82,Compensation,,2026-04,2026Q2,-3000.0,0,1,1,1,1,1
CAN02163,REQ-CUS-2601-019,2026-01-22,Customer Service,Customer Service Advisor,Manchester,Recruitment Agency,Jack Wilson,Female,38,2.3,Bachelor's,26000,Passed,2026-01-27,94.0,73.0,2026-01-30,67.0,Accepted,2026-02-03,28000.0,Hired,2026-03-21,58.0,1818.23,,Passed,2026-01,2026Q1,2000.0,1,1,0,1,1,1
CAN02164,REQ-TEC-2502-080,2025-02-25,Technology,Data Analyst,Manchester,Recruitment Agency,Daniel Evans,Male,27,2.8,Bachelor's,47000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,1082.83,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN02165,REQ-MAR-2607-025,2026-07-28,Marketing,Marketing Analyst,Glasgow,LinkedIn,Oliver Bennett,Female,26,2.4,Bachelor's,37500,Passed,2026-08-01,74.0,66.0,2026-08-03,68.0,Not Reached,,,Rejected - Final Interview,,,395.58,,,2026-07,2026Q3,,0,0,0,1,1,1
CAN02166,REQ-OPE-2604-005,2026-04-12,Operations,Operations Executive,London,Recruitment Agency,Sophie Hughes,Female,31,4.3,Bachelor's,38500,Passed,2026-04-24,81.0,78.0,2026-04-28,65.0,Accepted,2026-04-30,41500.0,Hired,2026-06-02,51.0,1411.95,,In Progress,2026-04,2026Q2,3000.0,1,1,0,1,1,1
CAN02167,REQ-MAR-2601-019,2026-01-27,Marketing,Marketing Analyst,Leeds,University/Campus,Oliver Bennett,Male,28,7.0,Bachelor's,46500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,222.0,,,2026-01,2026Q1,,0,0,0,0,0,0
CAN02168,REQ-MAR-2606-015,2026-06-23,Marketing,Marketing Analyst,London,Recruitment Agency,Sophie Hughes,Male,32,2.6,Bachelor's,45500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,1059.78,,,2026-06,2026Q2,,0,0,0,0,0,0
